Wind speed;Power;Wind direction
2;0;269.899994
2;0;270.300018
2;0;226.100006
3.1;0;306.800018
4.7;0;344.200012
3.6;0;350.800018
2.3;0;339.700012
1.9;0;352.200012
3.7;0;346.899994
2.2;0;25.5
2.7;0;334.100006
1.8;0;327.100006
2.8;0;335.5
2.4;0;337.300018
2.2;0;340.5
1.6;0;330.399994
1.6;0;284.5
1.8;0;309.5
1.4;0;319.300018
2;0;322
1.3;0;328.200012
1.7;0;300.100006
1.9;0;306.700012
1.8;0;321.600006
1.3;0;337
1.4;0;337.200012
0.5;0;339.100006
1.1;0;316.200012
1;0;78
1.1;0;85.099998
0.2;0;52.700001
1.2;0;308.800018
1;0;284.200012
1.5;0;293.600006
1.9;0;258.200012
1.9;0;264.200012
0.7;0;262
0.8;0;309.5
0.5;0;203.900009
0.9;0;241.600006
0.8;0;192
2;0;275.100006
2.5;0;323.700012
2.5;0;304.800018
1.8;0;299.800018
1.7;0;303.600006
1;0;326.300018
2.4;0;327.399994
1.3;0;309.899994
1.6;0;344.100006
1.4;0;332.700012
2;0;336.100006
1.9;0;332.5
1.3;0;338.5
2.2;0;347.399994
2.7;0;339.399994
1.7;0;333.700012
1.4;0;328
1;0;329.800018
2;0;348.899994
1.5;0;310.700012
1.5;0;325
0.8;0;325.800018
0.7;0;297
0.8;0;302.300018
1.2;0;327.399994
1.9;0;336.800018
1.7;0;337.600006
1.3;0;345.100006
1.6;0;347.399994
2.4;0;340.200012
1.8;0;348.300018
1.2;0;342.100006
0.8;0;345.700012
1.1;0;356.700012
0.4;0;350
0.6;0;74.5
0.6;0;40.400002
0.6;0;44.400002
0;0;316.600006
0.3;0;274.899994
1;0;2.4
0.6;0;11.3
0.7;0;339.5
0.9;0;307.100006
2.1;0;277.899994
2;0;287.899994
2.1;0;281.5
1.3;0;278.899994
1.8;0;286.899994
1.6;0;271.300018
1.5;0;260.5
2.3;0;247.699997
2;0;255.600006
2.2;0;289.600006
3.7;0;302.800018
2.8;0;306.899994
1.8;0;306.899994
2.1;0;299.600006
2.4;0;324.899994
2.6;0;305.600006
2.6;0;318.800018
1.9;0;319.899994
2.8;0;295.600006
2.2;0;294
2.1;0;252.5
1.8;0;272.200012
2.6;0;258.800018
1.5;0;301.399994
2.4;0;260.899994
1.1;0;304.899994
1.8;0;256.5
1.5;0;281.5
1.7;0;303.5
1.7;0;293.100006
1.5;0;233.300003
0.9;0;289.600006
1.4;0;293.800018
1;0;243.300003
1.9;0;299.899994
1.8;0;300.300018
2.1;0;289.5
2;0;289.600006
0.9;0;277.600006
2.3;0;302.700012
1.6;0;288.600006
0.9;0;301.5
1;0;237.199997
1.6;0;302
1;0;299.600006
0.1;0;313.700012
0;0;9.699999999999999
0.4;0;32
0.5;0;331.100006
1.1;0;302.399994
0.5;0;313.600006
1;0;324.700012
1.2;0;310.700012
1.6;0;301.5
2.5;0;293.300018
2.2;0;294.600006
1.1;0;299.300018
0.3;0;271.200012
0.6;0;294.100006
1.3;0;303.399994
1.5;0;314.399994
1.6;0;301.600006
1.5;0;286
1;0;276.5
0.2;0;296.200012
0.8;0;340.899994
1.7;0;308.5
1.5;0;320.399994
1.3;0;328.200012
1.2;0;329.800018
0.6;0;339.5
0.1;0;347.399994
0.4;0;357.899994
0.3;0;310.100006
0;0;334.399994
0;0;305.899994
0;0;306.300018
0.1;0;306.600006
0.6;0;326.800018
0.3;0;342.399994
0.5;0;342.300018
0.7;0;309.600006
1.1;0;325.100006
1.2;0;315.200012
1.2;0;313.399994
1.6;0;322
1;0;295.700012
0.8;0;299.200012
0.7;0;328.399994
1.1;0;337.700012
0.7;0;0
0.7;0;27.800001
1.2;0;332.100006
0.1;0;344.800018
0.8;0;235.199997
0.1;0;282
0.1;0;305.700012
0.3;0;348.300018
0.7;0;88.400002
0.3;0;63.200001
0;0;91.599998
0.4;0;286.800018
0.6;0;268.899994
0.5;0;201.400009
0.7;0;248.5
0.6;0;215.699997
0.8;0;287.100006
0.1;0;296
0.6;0;292.399994
0.2;0;293.200012
0.9;0;238.699997
1.5;0;237.800003
1.6;0;230.5
1.4;0;235.199997
1.6;0;227
1.1;0;227.900009
1.4;0;222.400009
0.9;0;232.600006
0.7;0;231.5
0.2;0;200.900009
1;0;230.900009
1.1;0;216.199997
1.1;0;210.400009
0.7;0;209.100006
0.9;0;217.300003
1.3;0;248.300003
0.8;0;232.400009
1;0;236.199997
1.2;0;222.699997
1.2;0;234.199997
0.7;0;226.400009
1.1;0;208.400009
0.8;0;218.300003
1.3;0;204.100006
0.6;0;224.300003
0.9;0;221.400009
0.8;0;193.900009
0.5;0;196.800003
0.5;0;192.100006
1.1;0;184.900009
1.1;0;219.300003
0.9;0;244.5
0.4;0;230.100006
0.6;0;211.5
0.7;0;238.300003
0.5;0;209.300003
0.7;0;245.199997
0.7;0;242.100006
0.6;0;241.5
0.8;0;272.800018
1.1;0;234.5
0.5;0;223.5
1.1;0;232.900009
1;0;229.800003
0.8;0;228.699997
0.8;0;234.400009
0.7;0;227.100006
0.5;0;228.5
0.3;0;233.400009
0;0;237.800003
0;0;233.699997
0.1;0;208.300003
0.3;0;208.100006
0.1;0;208.100006
0.4;0;208
0.3;0;208
0.1;0;208.300003
0.2;0;202.199997
0.4;0;193.400009
0.7;0;163.600006
0.5;0;151.300003
0.8;0;161.199997
0.9;0;155.600006
0.7;0;152.5
0.9;0;107.599998
0.3;0;91
0.8;0;124.099998
0.1;0;106.400002
0.6;0;105.099998
0.7;0;100.800003
0.7;0;105.200005
0.3;0;124.400002
1.3;0;130.300003
1.1;0;126.099998
1;0;104.900002
0.7;0;97.5
0.9;0;153.300003
0.9;0;131.100006
0.8;0;111.400002
1.1;0;109.300003
1.3;0;101
1.3;0;105.5
1.5;0;102.700005
1.7;0;121.300003
1.6;0;101.200005
1.6;0;106.200005
1.6;0;102.099998
1.5;0;104.300003
1.6;0;108.200005
1.6;0;106.700005
1.6;0;112.300003
1.5;0;109
1.5;0;107.300003
1.8;0;114.200005
2;0;105.400002
1.8;0;108.800003
1.8;0;111.800003
1.9;0;101.200005
2;0;113.700005
2.1;0;109
1.9;0;106.700005
1.7;0;105.400002
1.7;0;111.599998
1.5;0;99.900002
1.3;0;107.900002
1.6;0;98.900002
1.4;0;83.5
0.7;0;89
1.1;0;104.400002
1.3;0;115
0.8;0;109.800003
0.9;0;107.800003
1.1;0;108.200005
0.7;0;101.599998
1.1;0;103.900002
1;0;96.5
1.2;0;96.5
1.3;0;98.800003
0.9;0;100.300003
0.7;0;93.900002
0.7;0;115.200005
0.6;0;95.800003
1.1;0;110
0.7;0;117.5
1.2;0;117.200005
0.6;0;143.900009
1.2;0;107.300003
0.9;0;87.599998
0.7;0;86.800003
0.7;0;97.599998
0.8;0;142.400009
0.8;0;101.200005
0.9;0;118.800003
0;0;123.800003
1.4;0;88
0.7;0;96.200005
0.6;0;95
0.6;0;93.599998
0.9;0;94
0.7;0;89.400002
0.6;0;86.800003
0.5;0;86
0.3;0;84.5
0.5;0;84
0.3;0;85
0.8;0;85.900002
0.7;0;82.900002
0.9;0;82.400002
1;0;81.300003
1;0;80.700005
1;0;80.800003
1;0;80.700005
1.1;0;88.200005
1;0;88.700005
1.1;0;93.200005
1.2;0;94.700005
1.2;0;90
1.3;0;92.300003
1.4;0;94.5
1.1;0;92.300003
1.2;0;96.599998
1.1;0;98.099998
1.6;0;102
1.4;0;110.900002
1.4;0;115.5
1.4;0;99.200005
1.3;0;103
1.1;0;128.5
0.9;0;125.300003
0.7;0;126.700005
1;0;130.100006
0.7;0;120
0.6;0;111.900002
0.7;0;117.800003
1.2;0;132.400009
0.3;0;131
1.4;0;122.099998
1.3;0;136.100006
2;0;153.900009
1.7;0;119.599998
1.3;0;105.400002
1.4;0;121.300003
1.3;0;128
1;0;121.599998
1;0;134.199997
1.3;0;100.599998
1;0;130.900009
1.4;0;93
1.2;0;116.300003
1.3;0;110.599998
0.8;0;91.200005
1.1;0;127.099998
1.8;0;114
1.4;0;105.300003
1.6;0;105.400002
2.2;0;116.400002
1.7;0;109.300003
1.6;0;107
2.1;0;99.599998
1.9;0;134.699997
1.9;0;104.800003
2.2;0;111
1.5;0;106.800003
1.3;0;113.700005
0.6;0;109.800003
0.8;0;130
0.6;0;97.599998
1.4;0;86.5
1.4;0;119.700005
1.8;0;99.099998
1.3;0;101.099998
0.9;0;93.900002
1;0;95.400002
0.8;0;107.5
1.1;0;89.900002
0.9;0;91.700005
0.6;0;97.400002
1.2;0;98.800003
1.5;0;117.400002
1.3;0;105.400002
1.1;0;103.5
0.9;0;98.300003
0.7;0;105.800003
0.6;0;97.800003
0.7;0;95.900002
0.8;0;109.800003
0.6;0;105.5
1;0;109.700005
0.7;0;111.599998
0.8;0;120.800003
0.9;0;107.200005
1;0;120.599998
0.9;0;129.600006
0.7;0;122.099998
0.8;0;123.700005
0.8;0;116.900002
1.1;0;109.599998
0.7;0;118
0.9;0;122
0.7;0;116.200005
0.7;0;118.800003
1;0;119.599998
1;0;105.300003
1.3;0;131.800003
0.9;0;118.200005
0.7;0;146.900009
0.7;0;125.200005
0.7;0;129.5
1.3;0;130.100006
0.8;0;150.199997
1;0;112.099998
0.9;0;128.699997
0.9;0;132
0.7;0;112.400002
0.6;0;125.300003
1;0;115.700005
1.1;0;111.200005
1.3;0;121.300003
1.1;0;115.300003
1.5;0;128.600006
0.8;0;135
1;0;144.900009
0.5;0;113.700005
0.6;0;139.300003
0.4;0;125.800003
0.5;0;122.400002
0.5;0;119.5
0.8;0;119.300003
0.7;0;134.400009
0.7;0;118.099998
0.7;0;134.199997
0.8;0;118.700005
1.2;0;104.400002
1;0;107.300003
1.1;0;119.5
1;0;111.300003
1;0;109.200005
0.8;0;114.700005
0.9;0;114.300003
1.1;0;128.5
0.9;0;156.800003
0.4;0;171.100006
0.6;0;147.900009
1;0;155.600006
1;0;151.400009
0.8;0;148
1;0;130.199997
1;0;141.199997
0.6;0;119.300003
0.1;0;95.5
0.8;0;136
0.3;0;139.900009
0;0;203.699997
0.5;0;159.800003
0.8;0;155.699997
0.9;0;149
0.9;0;146.100006
1;0;135.600006
0.7;0;113
0.8;0;121.200005
1.5;0;137.100006
0.9;0;133.900009
0.9;0;150.5
1.1;0;132.100006
1.3;0;151.900009
2.1;0;149.100006
2.1;0;140.400009
1.9;0;149.600006
1.6;0;152.900009
1.6;0;151.800003
1.6;0;157
1.7;0;144.600006
1;0;128.400009
1.5;0;153
1.4;0;166.400009
1.3;0;152.199997
0.5;0;131
2.2;0;149
1.1;0;167.900009
0.8;0;169.400009
0.8;0;215.900009
0.5;0;197.300003
0.4;0;218.699997
0.4;0;191.199997
0.2;0;169
0.3;0;159.699997
0.1;0;185.5
0.9;0;137.600006
0.7;0;144.400009
1.5;0;165.100006
2.1;0;147.5
1.4;0;135.600006
1.3;0;148
1.5;0;118.700005
1.6;0;140.400009
2.4;0;126.700005
1.2;0;159.600006
1.5;0;152.300003
0.7;0;125.200005
1.6;0;130.5
1.3;0;127
1.5;0;105.400002
1.6;0;143.600006
1.1;0;145.800003
1.1;0;155.900009
1.1;0;158
0.4;0;137.900009
1.5;0;162.400009
1.2;0;131.600006
1.9;0;139.800003
1.1;0;171.199997
1.2;0;154.699997
0.2;0;84.300003
1.1;0;94.300003
1.2;0;137.199997
1;0;151.400009
0.5;0;131.400009
1.3;0;155.100006
1;0;137.900009
0.7;0;132.900009
0.6;0;125.700005
0.9;0;131.800003
1;0;129.5
1;0;131.400009
0.5;0;146.900009
0.8;0;145.100006
0.8;0;140.800003
1;0;147.199997
0.9;0;134.699997
0.7;0;159.300003
0.9;0;161.5
0.9;0;171.199997
0.7;0;136.199997
0.5;0;140.600006
0;0;166.300003
0.4;0;126.700005
0.6;0;139.400009
0.7;0;148
0.9;0;144.5
0.7;0;137
0.7;0;165.800003
0.9;0;153.400009
0.9;0;169.5
0.9;0;168.699997
0.8;0;172.199997
0.8;0;175.300003
1.3;0;189.300003
1.1;0;180.300003
1.1;0;186.199997
0.7;0;184.699997
0.9;0;175.300003
0.6;0;194.5
0.6;0;195.699997
0.5;0;192.800003
0.7;0;165
0.7;0;167
0.9;0;165.600006
1;0;172.300003
0.8;0;178.800003
0.7;0;168.400009
0.9;0;174.800003
0.8;0;183.300003
1.1;0;179.199997
1;0;173.5
0.5;0;168.400009
0.9;0;171.800003
1.1;0;168.699997
0.9;0;171.199997
1.2;0;165.300003
1.4;0;163.800003
1.7;0;171.400009
1.4;0;165.300003
1.7;0;146.600006
1;0;174.100006
0.6;0;159.300003
0.7;0;156.300003
0.6;0;136
0.7;0;132.100006
0.5;0;116
0.8;0;146.800003
1;0;150.600006
1.1;0;151.699997
1.1;0;155.5
1.6;0;164.300003
1.3;0;163.699997
1.2;0;165.900009
1.2;0;173
1.4;0;171
1.6;0;171.199997
1.5;0;184
1.1;0;175.199997
1.7;0;166.300003
1;0;148.300003
0.5;0;158.400009
0.7;0;183
1.5;0;143.699997
1.2;0;141.699997
1.3;0;191.800003
1.3;0;197.400009
1.5;0;162
1.5;0;170.699997
1.6;0;203.600006
1.9;0;183.600006
1.4;0;182.600006
1.4;0;145.400009
2;0;171
1.6;0;161.5
1.5;0;164.800003
1.9;0;169.600006
1.2;0;226.800003
0.8;0;192.699997
1.5;0;180.699997
1.5;0;202.100006
1;0;214.699997
1;0;211
0.9;0;193.400009
1.1;0;181
0.7;0;208.900009
1.1;0;216.800003
1;0;186.300003
1.8;0;250.199997
1.4;0;285.600006
1.9;0;248.699997
1.3;0;281.100006
1.7;0;288.800018
1.6;0;274
1.5;0;279.899994
1.7;0;280.200012
1.7;0;245.600006
2.8;0;269.100006
2.3;0;266.200012
3.1;0;257.300018
1.8;0;275.100006
3.1;0;303.5
1.3;0;234.800003
1.6;0;259.600006
1.7;0;214.5
3;0;266.5
1.5;0;229.199997
0.7;0;265.800018
3;0;264.200012
3.2;0;268.300018
3.2;0;273.399994
2.4;0;289.800018
3.3;0;296.700012
3.2;0;307.800018
2.5;0;272.800018
2.8;0;270
4;0;279.899994
1.7;0;284.899994
3.6;0;291
3.4;0;301.5
3.5;0;280.200012
3.1;0;281.399994
2.9;0;295.200012
2.1;0;283.100006
3.1;0;263
1.8;0;296.200012
2.6;0;276.300018
3.1;0;292.5
2.7;0;325.800018
3.6;0;259.399994
1.3;0;287.600006
3.5;0;279.899994
3.1;0;271.899994
2.6;0;285.399994
1.5;0;288
1.4;0;289
1.9;0;290.399994
1.7;0;282.700012
1.2;0;336.700012
1;0;261.100006
1.3;0;288.5
1;0;320.5
1.6;0;327.899994
1.7;0;300.700012
1.4;0;289.700012
2.4;0;316.100006
1.5;0;338.399994
1.5;0;308.600006
2.2;0;289.899994
1.7;0;295.399994
1.4;0;280.800018
1.4;0;299.300018
1.8;0;302
1.1;0;289.700012
1.4;0;277.800018
1.2;0;287.5
1.3;0;280.200012
2.5;0;313.800018
1.5;0;316.200012
1.3;0;293
1.6;0;277.600006
1.3;0;251.400009
1.6;0;306.300018
1.2;0;254.400009
1.6;0;288.700012
1.2;0;290.399994
1.1;0;255.300003
1;0;274.5
0.7;0;331.200012
0.6;0;324.399994
0.2;0;284.100006
1;0;334.399994
0.9;0;309.899994
0.4;0;264.700012
0.5;0;261.300018
1.4;0;251.699997
1;0;262.700012
1;0;253.199997
1.2;0;263.200012
1.3;0;249.600006
1.5;0;261.5
1.1;0;244.699997
0.9;0;253.199997
1.3;0;254.100006
1.3;0;283.200012
1;0;253.5
1.2;0;279.5
1;0;299.5
1.1;0;267.800018
1.4;0;258.200012
1.2;0;272.300018
1.2;0;261.899994
1.3;0;303.200012
1;0;281.899994
1.1;0;262.800018
1.2;0;264.899994
1.2;0;297.600006
1.2;0;280.300018
1.4;0;295.5
1.1;0;258.800018
1.6;0;253.699997
1.3;0;261.600006
1.9;0;259.899994
1;0;292.399994
1.6;0;259.399994
1.2;0;279.200012
1;0;264.899994
1.3;0;278
0.8;0;266.100006
0.3;0;273.100006
0.6;0;250.400009
0.8;0;268.5
0.7;0;268.899994
1.3;0;249.900009
1.4;0;267.399994
0.7;0;269.700012
1.1;0;256.899994
1.5;0;260.899994
1.3;0;252.900009
1.5;0;267.200012
2.1;0;255.699997
1.1;0;275.100006
1.3;0;313.800018
1.2;0;288.200012
1.4;0;293.5
0.9;0;294.399994
1.5;0;298
1.2;0;286
1.8;0;276.700012
1.2;0;286
1.8;0;253.300003
1.7;0;334.100006
1.9;0;318.600006
2;0;311.399994
1.5;0;257.100006
1.8;0;271.200012
1.4;0;279.800018
1.4;0;280.800018
1.4;0;269.399994
1;0;297.5
1.7;0;306.899994
1.7;0;275.800018
1.2;0;253.199997
2.1;0;326.700012
1.8;0;258.600006
1.8;0;280.300018
1.5;0;334.700012
1.2;0;291
1.8;0;284.399994
1.3;0;293.399994
0.9;0;302.100006
1.6;0;309.899994
1.9;0;274.399994
2.5;0;258
1.6;0;321.800018
2.1;0;304
2.4;0;285.700012
2.3;0;327.899994
2.4;0;255.400009
2.6;0;257.899994
2;0;268.300018
1.7;0;309.700012
2.5;0;296.5
3.2;0;259.600006
2.2;0;306.200012
1.7;0;305.399994
3.8;0;253.5
1.8;0;274.899994
2;0;281.800018
1.6;0;254.199997
1.8;0;316.700012
1.4;0;301.399994
1.3;0;265.399994
1.8;0;278.300018
2.6;0;256.600006
2.5;0;274.899994
1.7;0;283
2.6;0;265.600006
1;0;301.100006
2.8;0;296
1.5;0;278.5
1;0;313.300018
1.5;0;284.200012
1.6;0;297.700012
2.6;0;316.5
2.3;0;336.5
2.3;0;318.800018
2;0;304.899994
1.7;0;288.200012
1.9;0;319.399994
2.6;0;312.800018
1.9;0;312.399994
1.9;0;246.800003
2.1;0;260.800018
2.1;0;315.399994
2.2;0;317.300018
2.5;0;317.100006
2.8;0;296.600006
2.1;0;328.899994
1.7;0;314.300018
2;0;309.200012
2.2;0;319.899994
1.8;0;318.100006
2.2;0;320.700012
1.9;0;312.800018
1.7;0;310.800018
2.2;0;315.899994
3.3;0;311.600006
2.3;0;304.399994
1.4;0;283.300018
1.5;0;286.700012
2.1;0;302.899994
2.4;0;304.5
1.6;0;293.399994
2.1;0;286.600006
1.7;0;268.600006
1.3;0;296.100006
2.5;0;295.300018
1.5;0;282
1.6;0;263.899994
1.8;0;264.899994
1.8;0;284.800018
1.6;0;274.200012
1.6;0;291.399994
2;0;281
2;0;278.600006
1.8;0;282.899994
1.7;0;271
2;0;269.399994
1.9;0;242
1.8;0;275.800018
1.7;0;259
2.4;0;246.199997
2.4;0;319.899994
1.4;0;293.700012
2.1;0;269.300018
2.7;0;300.100006
2.2;0;308.600006
1.2;0;295.300018
1.6;0;288.5
1.4;0;280.100006
1.2;0;255.5
1;0;268.100006
1.7;0;324
1.6;0;293.5
1.7;0;277
2.4;0;315.100006
1.6;0;261.899994
1.6;0;304.600006
1.3;0;317.399994
2.2;0;309.300018
2.7;0;320.700012
2.1;0;290.200012
2.9;0;283
2.7;0;309.100006
2.8;0;318.100006
1.6;0;282.5
2;0;253.199997
1.9;0;285.200012
1.7;0;293.899994
3;0;320.899994
2.1;0;245
1.7;0;287.300018
1.4;0;307.100006
0.7;0;315.5
0.9;0;294.100006
2.6;0;314.800018
1.4;0;286.399994
1.8;0;329.399994
2.2;0;320.800018
2.8;0;309
1.7;0;301.399994
2.1;0;326.100006
2.3;0;313.200012
2.4;0;315.899994
3.4;0;314.300018
2.1;0;337
1.5;0;309.300018
2.7;0;310
2.9;0;320.600006
3;0;306.700012
2.2;0;315.100006
2.6;0;319.600006
2;0;320.5
2.8;0;318.600006
2;0;309.399994
2.7;0;315.5
1.8;0;304.300018
1.6;0;299.399994
1.9;0;349
2.2;0;285.899994
3.1;0;315.800018
3.2;0;314.899994
1.9;0;322.200012
4;0;328.600006
3;0;317.700012
1.9;0;294.899994
2.5;0;309.600006
2.7;0;310.600006
3.8;0;329
2.5;0;309.399994
1.9;0;306.5
2.6;0;334.600006
1.2;0;313.5
2.8;0;317.899994
2.8;0;317.100006
3.3;0;318.700012
2.3;0;304.600006
2.3;0;305.399994
1.9;0;297
3.6;0;315.100006
2.2;0;296.5
3.1;0;313.5
3.6;0;303.5
3.5;0;317.200012
3.1;0;302.600006
3.4;0;323.5
2.5;0;297.700012
3.1;0;293.800018
2.3;0;301.700012
2.5;0;279.200012
3.5;0;309.300018
1.8;0;284
3.4;0;294.899994
3.6;0.8;299.800018
3.1;0.4;304.899994
3.4;1.1;304.200012
3.1;0.6;277.100006
3.6;0.7;292.800018
2.8;0.2;314.300018
3;0;321.800018
2.7;0;318.700012
3.3;0;274.100006
3.5;1;276.300018
3.3;0;294.600006
3.5;0;267.600006
3.1;0;317.600006
2.8;0;291.800018
3.6;0;309.100006
3;0.5;307.100006
3;0.2;289.700012
3.8;0.8;311.399994
3.4;0.9;304
3.3;0;277.700012
4.3;1.3;317.200012
3.6;1.2;303.100006
5.3;1.5;298.5
3.6;0.6;317.800018
4.6;0.7;275.600006
3.3;0.6;307.600006
3.6;0.4;322
3.4;0.5;312.100006
3;0;281
3.6;0.8;293.200012
3.3;0.7;301.100006
3.3;0.4;273.700012
3.9;0.4;270.600006
3.2;0.9;291.399994
5.1;2.6;315.300018
2.6;0;322.700012
3.1;0;295
2.7;0;299.600006
3.2;0;316
4.4;1.2;290.100006
4;1.3;299.800018
3.6;0.9;283.399994
3.2;0.6;326.300018
3.4;0;295.899994
3.5;1;286.5
2.1;0;319.5
2.6;0;313.399994
2.6;0;292.300018
2.5;0;315.399994
2.4;0;277.600006
2.8;0;316.300018
2.2;0;310.300018
1.7;0;323.300018
2.5;0;291.700012
2.2;0;317.800018
2.5;0;277
2.1;0;294.899994
2.1;0;262.200012
1.4;0;302
1.8;0;266.100006
2.2;0;260.399994
1.5;0;271.600006
2.4;0;286.899994
1.8;0;279.5
2.8;0;273.800018
2.1;0;260.800018
1.3;0;256.800018
1.9;0;274.5
1.2;0;247.300003
2.4;0;330
2.5;0;275
1.1;0;251.699997
1.4;0;328.100006
1.6;0;293.600006
1.3;0;307.5
2;0;291
1.6;0;293.100006
1.4;0;243.699997
1.1;0;285.700012
1.3;0;293.800018
1.7;0;266.399994
0.9;0;319.899994
1;0;285.800018
2.4;0;260.700012
2;0;281.5
1.4;0;326.800018
1.5;0;307.600006
1;0;325
1.1;0;325.399994
1.7;0;329.899994
2.3;0;292.899994
1.5;0;294.600006
2.7;0;308.399994
2.9;0;311.600006
2.1;0;294.800018
1.7;0;288.600006
2.5;0;314.399994
2.6;0;285.800018
3.1;0;330.600006
2.4;0;294
1.8;0;325.100006
3;0;317.200012
3.2;0;311.5
2.1;0;296.5
2.4;0;323.5
2.6;0;311.399994
2.9;0;307.5
2.3;0;314.899994
2.6;0;309.700012
2.8;0;283.5
3.6;0;283.100006
2.7;0;316.100006
2.6;0;312.899994
2.7;0;303.700012
2.5;0;314.5
2.7;0;312.5
3.1;0;300.100006
3.3;0;291.600006
2.8;0;314.899994
3.2;0;300.200012
3.1;0.3;295.800018
4;0;285.300018
3;0;285.600006
3.5;1.4;310.200012
3.3;0;304.200012
3.1;1.1;295.100006
2.9;0;292.899994
3.8;0.8;307.800018
2.8;0;320.5
3.5;0;294.300018
3.4;0;318.5
3.3;0;286.899994
4.2;0;283.100006
3.7;0.4;297.300018
4.1;0.6;303.300018
2.9;0.3;312.5
3.7;0.3;293.300018
3.2;0;317.200012
2.4;0;317
3;0;324.399994
3;0.4;308.800018
2.6;0;342.399994
2.5;0;313
2.5;0;312.200012
3.5;0;286.700012
2.7;0;297
1.6;0;311.700012
2.9;0;298.899994
2.7;0;289.399994
3.2;0;328.300018
3.3;0.2;298.399994
3.1;0;294
2.4;0;325.600006
2.7;0;285.300018
2.3;0;295.399994
2.5;0;275.399994
3.2;0;298.300018
2.5;0;287.600006
3.4;0;296.399994
2.7;0;298
2.5;0;303.700012
2.4;0;310.700012
2.8;0;299.100006
2.5;0;307.300018
2.5;0;320.600006
2.7;0;299.800018
2.4;0;317.5
2.9;0;296
3.1;0;297.5
3;0;294.5
3.7;0.3;297.800018
3;0;303.300018
3.6;0;311.5
2.6;0;280.300018
1.6;0;335
1.8;0;322.800018
2.9;0;313.200012
2.9;0;289.899994
2;0;298.100006
3.3;0;329.399994
3.7;0.5;286.600006
3.8;0.6;300.899994
2.2;0;293.800018
2.7;0;304.899994
3;0;303.100006
3.8;0.5;304.300018
4;1.6;285
3.1;0;283.100006
2.7;0.2;298.5
4;1.1;285.100006
3.3;0;283.300018
3;0.3;268
3;0.6;302.300018
3.9;0;308.200012
3.9;0.6;289.200012
4.5;0.8;294.700012
3.7;0.9;300
3.3;1;305.700012
4.2;0.8;283.700012
4.4;0.5;310.5
4.1;1.1;297
4.3;1.1;300.5
3.9;0;290
3.9;0.7;308
4.2;1.1;283.399994
4;0.6;295.399994
3.4;0;281
2.4;0.4;291
3.9;1.3;293.399994
4.2;1.6;312.899994
3.8;1.2;286
3.5;1.2;293.899994
3.8;0.8;308.700012
4.2;0.6;283.200012
4.3;1.8;307.700012
3.6;0.7;315.899994
4.2;1.3;263.5
5;1.8;319.300018
4;0.3;302.100006
4.4;1.2;315.700012
3.7;0.8;309.399994
4;1.5;290.399994
4.3;1.2;318.5
3.6;0.7;297.100006
3.2;0.7;295.100006
2.8;0;311.700012
3.3;1;304
2.7;0;278
4.4;1.4;311.800018
3.6;0.8;285.600006
4.2;2.1;312.300018
3.4;0.9;305.800018
3.9;1.4;305.399994
3.7;0.6;287
3.4;0.4;326
4;0.5;322.700012
5.1;1.1;292
2.5;0;327.300018
3.3;0.8;288.800018
3.2;0.2;290.899994
3.5;0.9;299.300018
3.4;0;309
2.8;0.4;295.100006
3.3;0;283.300018
3;0;298.399994
2.3;0;314
3.1;0.4;336
2.8;0;323.600006
2.6;0.5;310.399994
3.2;0.4;315
3.2;0.5;293.399994
3.4;0.6;312.200012
3.5;0;309.800018
3.9;0.8;297.899994
2.6;0;286.700012
2.9;0;292
2.9;0;288.200012
2.7;0.3;293.399994
4;0;301.5
3.6;0.7;293.700012
3.6;0.7;306.200012
3.9;0;283.800018
3;0.5;322
2.2;0;325
3.7;1.5;323.399994
4.6;1.3;291.399994
4.6;1.6;296.899994
4.6;1.1;276.200012
4.2;1.1;283.700012
4.5;1.1;306.600006
4.3;0.8;305.700012
3.9;1;302.800018
2.2;0;289.700012
3.4;1;267
4;1;271.399994
3.9;0.8;303.800018
4;0.7;299.200012
2.7;0;323.100006
3;0.4;321.700012
3.8;0.5;317.300018
3.5;0;264.200012
3.7;0.7;267.899994
2.9;0;291.100006
3.9;0.8;289.399994
3.6;1.6;298.399994
3;0.2;278.300018
2.8;0;306.300018
3.5;0.7;280.100006
2.7;0;299.600006
2.8;0;269.800018
2.6;0.2;304.800018
2;0;283.200012
2.7;0;314.300018
2.4;0;319.5
1.8;0;290.700012
3;0;294.5
1.8;0;308.899994
2.4;0;315.5
1.9;0;307.899994
2.4;0;339.399994
1.8;0;331.700012
2.6;0;347.399994
3.3;0;297.800018
2.5;0;325.5
2;0;337.5
2;0;335.800018
1.9;0;11.3
2.2;0;341.100006
2.5;0;308
2.1;0;343.800018
2.8;0;340.100006
2.7;0;334.100006
1.8;0;312.399994
2.2;0;344.800018
1.5;0;303.399994
1.9;0;325.899994
1.5;0;261.800018
1.7;0;323.899994
1.6;0;328.600006
0.8;0;295.5
1;0;324.899994
1.3;0;342.700012
1.9;0;2.4
0.6;0;318.200012
2.3;0;342.600006
2.2;0;319.399994
1.4;0;254.800003
2.3;0;303.700012
1.8;0;287.5
2.4;0;253
1.7;0;294.899994
2;0;256.700012
2.9;0;279.899994
2.3;0;279.200012
2;0;289.200012
2.2;0;287.700012
2.1;0;276.300018
2.3;0;297.899994
1.5;0;268.700012
2.4;0;297.100006
